OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P112819,,"""Block A, 257 City Road (Formerly known as 259 City Road)""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3976083.429,-6635.1255,532196,182919,0.05,unknown ownership,yes,permissioned,full planning permission,2012-03-28,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=317223&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,190,"Erection of a 31-storey tower plus basement (max. 116.620 above OS datum) to provide 190 residential units comprising of 19 x studios, 73 x 1-bedroom, 80 x 2-bedroom, 18 x 3-bedroom units and other non housing development.","1019 sqm of flexible A1/A2/A3/A4/A5/B1 commercial floorspace, together with landscaping and public realm improvements and four number car parking spaces",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P120513,,"""141-143, 145 -147 Whitecross Street""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3976675.612,-6457.6968,532394,182168,0.04,unknown ownership,yes,permissioned,full planning permission,2013-01-08,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=318164&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,4,Demolition of existing buildings/extensions including four residential units. Conversion of the upper floors to create seven residential units; creation of other non housing development.,Creation of two commercial units (one x A1 unit and one x A1/A2/A3 unit) at ground floor and basement level.,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P120797,,59 Compton Road,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3974653.996,-6974.4147,531807,184734,0.05,unknown ownership,yes,permissioned,full planning permission,2013-02-26,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=318773&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,5,"Change of use of the main building from tertiary non-residential education use for adult overseas students (D1 Use Class) to residential (Use Class C3) comprising five self-contained flats, demolition to rear to form a lightwell, excavation at front to form enlarged lightwell.",,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P120981,,"""The Good Intent Public House, 52 Wedmore Street""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3973371.414,-8872.7581,529865,186317,0.04,unknown ownership,yes,permissioned,full planning permission,2013-05-01,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=318875&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,6,Erection of three storey building comprising six residential units.,,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P121068,,Garages adjacent to 11 Corsica Street,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3974558.165,-7056.1165,531722,184854,0.04,unknown ownership,yes,permissioned,full planning permission,2014-05-08,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=319004&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,6,"Erection of a new residential building of five storeys, including basement and set-back top storey, to provide six residential units, private communal garden and re-landscaped public realm.",,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P121605,,"""Cru House, 29-39 Mount Pleasant and 5 Rosebery Avenue""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3976599.997,-7753.8047,531096,182228,0.08,unknown ownership,yes,permissioned,full planning permission,2012-12-21,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=319738&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,7,"The change of use and refurbishment of buildings including 5 Rosebery Avenue, and part demolition and erection of a single storey roof extension off Warner Street, to provide seven residential units (Class C3), as well as photovoltaic panels solar thermal panels plant and associated works; provision of other non housing development.","Part demolition, refurbishment and erection of a part one and part two storey roof extension and new mezzanine floor level for use as office floor space (Class B1) at 29-39 Mount Pleasant. The change of use and refurbishment of part of the buildings including 5 Rosebery Avenue to provide a retail unit (Class A1).",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P122066,,136 Seven Sisters Road,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3973403.024,-7909.3055,530829,186304,0.05,unknown ownership,yes,permissioned,full planning permission,2012-12-13,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=320532&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,3,Extensions and alterations to six existing residential to provide a total of nine residential units.,,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2012/0450/FUL,,634-636 Holloway Road,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3973239.833,-8693.0618,530040,186490,0.03,unknown ownership,yes,permissioned,full planning permission,2013-05-22,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=323412&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,4,Demolition of existing 3 storey building comprising betting shop and 2 residential flats. Construction of new 4 storey building comprising 6 residential flats and other non housing development.,Class A2 shop at ground floor.,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2012/0630/FUL,,"""Lower ground to 4th floor, Anita House, 15 Clerkenwell Close""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3976649.685,-7384.3256,531467,182175,0.02,unknown ownership,yes,permissioned,full planning permission,2013-06-13,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=324087&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,8,The demolition of the existing building and the construction of a new six storey building providing eight residential units to the first to fifth floors and other non housing development.,"Spa/gym at basement, B1 offices at ground floor and lower ground floor.",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/0930/FUL,,16 Northdown Street,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3975907.137,-8265.9153,530560,183098,0.02,unknown ownership,yes,permissioned,full planning permission,2013-11-08,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=335223&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,6,"Construction of 5 and 6 storey mixed-use building to provide 6 residential units on upper floors, with other non housing development at ground floor.","Commercial unit (B1a) at basement, ground and first floor.",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/1089/FUL,,"""City Forum, 250 City Road""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3976217.356,-6671.8223,532164,182747,2.00,unknown ownership,yes,permissioned,other,2014-08-26,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning%20Applications%20On-Line&TYPE=PL/PlanningPK.xml&PARAM0=337943&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning%20Application%20Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,930,"Hybrid planning application for demolition of existing buildings and comprehensive redevelopment comprising full planning permission for all elements (other than Block 9 submitted in outline with appearance reserved) for four blocks ranging from 7 to 9 storeys plus two towers of 42 storeys (up to 155m) and 36 storeys (up to 137m), providing up to 995 residential units  and other non housing development.","Commercial floorspace (Class B1) up to 7,600sqm; affordable workspace (Class B1); relocated data centre; flexible retail/financial and professional services/restaurant/café/drinking establishment/health centre floorspace (Class A1/A2/A3/A4/D1) up to 3,650sqm; crèche (Class D1); and hotel (Class C1) of up to 190 beds; together with public open spaces, up to 1,223 cycle spaces, 225 car parking spaces and ancillary floorspace within a basement and other associated works.",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/1262/FUL,,107-129 Seven Sisters Road,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3973333.913,-7915.8992,530820,186392,0.52,unknown ownership,yes,permissioned,full planning permission,2013-11-22,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=340863&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,48,Construction of 48 residential units and other non housing development.,"4 commercial units (flexible permission sought for planning use classes A1 retail, A2 financial and professional services, B1 office, D1 non-residential institutions and A4 (1 unit only) drinking establishments) within a separate (maximum of) five storey building.",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data. The original permission for this site - P2013/1262/FUL - included 44 residential units and a subsequent Minor Material Amendment - P2017/2283/S73 - was approved in July 2017 for an additional 4 residential units.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/1423/FUL,,"""Calthorpe St development, Land north west of the Royal Mail Sorting Office, Farringdon Road""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3976447.593,-7844.537,531000,182420,2.27,unknown ownership,yes,permissioned,full planning permission,2015-03-30,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=343009&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,336,"Comprehensive redevelopment of the site following the demolition of existing buildings & structures to construct six new buildings ranging from 3 to 12 storeys in height to provide 38,015sqm (GIA) of residential floorspace (336 dwellings) (Class C3) and other non housing development.","4,260sqm (GIA) of office loorspace (Class B1), 1.428sqm (GIA) of flexible retail & community floorspace, (Classes A1, A2, A3, D1 and D2) with associated energy centre, waste and storage areas, vehicle (65 spaces) & cycle parking (523 spaces), hard & soft landscaping to provide public (approx 5,124sqm) & private areas open space",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/1564/FUL,,"""Ada Lewis House, 1 Dalmeny Avenue""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3974094.66,-8734.9185,530028,185398,0.23,unknown ownership,yes,permissioned,full planning permission,2014-10-01,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=343703&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,45,"Demolition of existing hostel building on the site and the construction of part 5, part 6 storey residential building providing 45 residential dwellings. Associated landscaping, hardstanding and access alterations/works.",,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/2437/FUL,,"""Telfer House, 27 Lever Street""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3976348.148,-6850.4914,531990,182575,0.11,unknown ownership,yes,permissioned,full planning permission,2014-04-14,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=349109&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,22,"Demolition of an existing two storey residential building (comprising 16 residnetial untis) and construction of a part 5, part 6 storey residential building for 38 units comprising of 7 x 1 bed flats, 25 x 2 bed flats and 6 x 3 bed flats, with landscaping and other associated works.",,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/2572/PRA,,"""Unit 6, Lough Road West Development, 2 Cottage Road""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3974399.508,-8134.2086,530639,185026,0.05,unknown ownership,yes,permissioned,full planning permission,2013-09-04,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=349748&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,5,Change of use from consented office floorspace (B1a use class) to residential use (C3 use class) comprised of 5 residential units.,,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/2849/FUL,,97-103 Fonthill Road,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3972999.366,-7558.0321,531166,186829,0.06,unknown ownership,yes,permissioned,full planning permission,2013-11-26,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=351378&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,9,"Erection of a new 4 storey building including a mansard roof, incorporating 9x self-contained residential units at upper levels with associated amenity spaces to the rear and other non housing development. Excavation at basement level to accommodate secured cycle parking spaces.",4x retail units (A1 Use Class) at ground floor.,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/3213/FUL,,443-445 Holloway Road,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3973506.322,-8480.236,530262,186156,0.51,unknown ownership,yes,permissioned,full planning permission,2014-06-13,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=357152&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetails.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,80,"Refurbishment of and extension to 443-445 Holloway Road, demolition of Units A-G 449 Holloway Road and development of three new buildings to provide 80 new residential units (use Class C3) and other non housing development. ","2,267sqm. of replacement D1 floorspace (National Youth Theatre) and 401 sqm. of flexible commercial floorspace (use Class A1/A3/B1) along with associated highways works, car and cycle parking, landscaping and plant room. ",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/3350/FUL,,35 Britannia Row,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3975404.45,-6731.4757,532076,183783,0.15,unknown ownership,yes,permissioned,full planning permission,2013-12-17,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=358114&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,5,"Construction of roof extension and creation of five new residential units comprising 1 x 1 bed, 1 x 2 bed and 3 x 3 bed. Installation of new lift and stair access tower and ground level walkway.",,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/4477/PRA,,457-463 Holloway Road,http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3973452.632,-8533.3937,530207,186223,0.06,unknown ownership,yes,permissioned,full planning permission,2014-02-07,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=370195&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,25,Change of use at 457 - 463 Holloway Road (Exc Ground Floor at 463) of office floorspace (B1a use class) to residential use (C3 use class) comprising of 25 residential units.,,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/4758/FUL,,"""Bramber House, John Barnes Library & land to the rear, 275 Camden Road""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3974067.917,-8668.9462,530093,185434,0.30,unknown ownership,yes,permissioned,full planning permission,2014-08-19,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=373818&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,26,"Redevelopment of the site (including eight existing residential units) to provide residential dwellings through the erection of two buildings on the site. Building A is a L shaped building fronting onto Camden Road which is part 6, 5 and 4 storey's in height. Building B is a freestanding part 4 and 3 storey building at the rear of the site in the vicinity of the location of the recently demolished Bramber House. The proposal comprises of 34 residential units and includes the provision of a central amenity space on the site and other landscaping works, and other non housing development",Re-provision of library.,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2013/4924/FUL,,"""The Laundry (Site A), Hanley Crouch Community Centre, 21 Sparsholt Road""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3972555.858,-8153.8976,530555,187378,0.06,unknown ownership,yes,permissioned,full planning permission,2014-04-10,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=374700&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,8,"Construct a part 3, part 4 storey residential terrace comprising of 8 residential units.",,,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
http://opendatacommunities.org/id/london-borough-council/islington,London Borough of Islington,P2014/0609/FUL,,"""351 Caledonian Road, Gifford Street Railway Embankment""",http://mapapp.islington.gov.uk/mapthatol/Login.aspx?user=public&utm_content=stcms2.islington.gov.uk,ETRS89,3974963.957,-8155.9258,530637,184305,1.89,unknown ownership,yes,permissioned,full planning permission,2015-07-20,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning Applications On-Line&TYPE=PL/PlanningPK.xml&PARAM0=381255&XSLT=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/xslt/PL/PLDetailsSiteHistory.xslt&FT=Planning Application Details&PUBLIC=Y&XMLSIDE=/Northgate/PlanningExplorer/SiteFiles/Skins/Islington/Menus/PL.xml&DAURI=PLANNING,,156,"Demolition of existing vacant two storey warehouse building. Redevelopment of site to provide 156 residential units, through erection of a four storey linear building (with five storey element to west end) adjacent to railway line; erection of five detached blocks (one x six-storey, three x five-storey and one x four-storey buildings) and other non housing development.","Erection of part one, part three storey building to Caledonian Road frontage - including a 41sqm A1/A2/A3 commercial unit at ground floor level; together with creation of an access road into the site from Caledonian Road, provision of wheelchair accessible car parking, comprehensive landscaping including provision of pedestrian access from Carnoustie Drive, and associated ancillary development.",,,,,,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.,2017-11-24,2017-11-24
