OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,EASTING,NORTHING
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/3004,,29a Woodside Gardens London N17 6UN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294174,ETRS89,-0.072154,51.59533,0.02,not owned by a public authority,yes,permissioned,full planning permission,27/10/2016,,,1,"Erection of a new two storey, four bedroom dwelling and associated site works",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294174,,"Dec 31, 2017","Dec 31, 2017",533629,190258
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/1573,,Railway Approach Hampden Road London N8 0HG,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290081,ETRS89,-0.110506,51.587321,1.04,not owned by a public authority,yes,permissioned,full planning permission,28/10/2016,,,174,"Demolition of the existing buildings and redevelopment of the site to provide two buildings of between 4 and 14 storeys in height comprising 174 residential units (Use Class C3) and 294 sqm flexible B1 floorspace, including the provision of private and communal amenity areas, child play space, secure cycle parking, car parking, refuse and recycling storage areas and other associated development ",294sqm B1 floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290081,,"Dec 31, 2017","Dec 31, 2017",530997,189279
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/0828,,500 White Hart Lane London N17 7NA London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288375,ETRS89,-0.092041,51.607386,0.97,not owned by a public authority,yes,permissioned,outline planning permission,30/11/2016,,,145,"Outline Application with matters of layout, scale, appearance and landscaping reserved for mixed use redevelopment to comprise the demolition of existing buildings/ structures and associated site clearance and erection of new buildings / structures to provide residential units, employment uses (Use Class B1 and B8), retail uses (Use Class A1 and A3), community uses (Use Class D1) associated access, parking and servicing space, infrastructure, public realm works and ancillary development ",550msq B1 floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288375,,"Dec 31, 2017","Dec 31, 2017",532226,191559
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2015/3000,,Tottenham Hotspur Football Club 748 High Road London N17 0AP London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284412,ETRS89,-0.066336,51.60421,8.48,not owned by a public authority,yes,permissioned,full planning permission,15/04/2016,,,285,"Proposed demolition and comprehensive phased redevelopment for stadium (Class D2) with hotel (Class C1), Tottenham Experience (sui generis), sports centre (Class D2); community (Class D1) and / or offices (Class B1); housing (Class C3); and health centre (Class D1); together with associated facilities including the construction of new and altered roads, footways; public and private open spaces; landscaping and related works. Details of ""appearance"" and ""landscape"" are reserved in relation to the residential buildings and associated community and / or office building. Details of ""appearance"" and ""scale"" are reserved in relation to the sports centre building. Details of ""appearance"" are reserved in relation to the health centre building. Proposal includes the demolition of 3 locally listed buildings and includes works to a Grade II Listed building for which a separate Listed Building application has been submitted (Ref: HGY/2015/3001). The proposal is EIA development. ","122,045m2 Leisure, 6,000m2 Community, 4,000m2 Commercial, 18,920m2 Hotel floorspace",,,,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,A number of permissions cover this development (See Site Allocation),"Dec 31, 2017","Dec 31, 2017",534054,191143
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/1807,,590-598 Green Lanes London N8 0RA,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290615,ETRS89,-0.099285,51.584252,0.72,not owned by a public authority,yes,permissioned,full planning permission,09/12/2016,,,130,"Demolition of the existing retail warehouse and the redevelopment of the site to provide a part 4, part 5 and part 7 storey mixed use residential scheme, comprising 133 residential units (42 x 1-bed, 62 x 2-bed and 29 x 3-bed) and 940sqm of flexible A1/A2/A3/B1/D1 or D2 floorspace at ground floor level, 14 disabled car parking spaces for the residential use, with 3 additional spaces and 1 disabled space for the ground floor use, a new vehicular access off Colina Road and associated landscaping. Works also include the upgrading of Colina Mews and Colina Road. ",940sqm of flexible A1/A2/A3/B1/D1 or D2 floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290615,,"Dec 31, 2017","Dec 31, 2017",531777,188978
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/1562,,Land to Rear of 3 New Road London N8 8TA,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290075,ETRS89,-0.125376,51.581738,0.09,not owned by a public authority,yes,permissioned,full planning permission,13/06/2016,,,9,Demolition of the existing buildings and construction of 9 new residential homes (4 x houses and 5 x flats) and 446sq.m of office (Use Class B1a) floorspace in a building extending to between 2 and 4 storeys in height,446sq.m of office (Use Class B1a) floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290075,,"Dec 31, 2017","Dec 31, 2017",529982,188648
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/3434,,2A & 3A Collins Yard Scotland Green London N17 9TS,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278210,ETRS89,-0.067747,51.596678,0.01,not owned by a public authority,yes,permissioned,full planning permission,25/09/2016,,,1,Demolition of existing storage unit (with change of use permission to residential) and construction of single storey house incorpating a basement and mezzanine level.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278210,,"Dec 31, 2017","Dec 31, 2017",533932,190416
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/3332,,2A Lancaster Road London N4 4PP London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=296396,ETRS89,-0.107432,51.571909,0.01,not owned by a public authority,yes,permissioned,full planning permission,12/12/2016,,,1,Construction of two bedroom dwelling with basement and ground floor levels,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=296396,,"Dec 31, 2017","Dec 31, 2017",531254,187590
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/2653,,Garages adjacent to 13 Clifton Road London N8 8HY London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=292556,ETRS89,-0.12868,51.578149,0.02,not owned by a public authority,yes,permissioned,full planning permission,08/12/2016,,,1,"Demolition of existing triple garage and erection of single family dwellinghouse built over 3 storeys with provision for on-site parking, a secure bike store, a secure refuse store, and amenity space",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=292556,,"Dec 31, 2017","Dec 31, 2017",529765,188247
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/3482,,Coppetts Wood Hospital Coppetts Road London N10 1JN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=295874,ETRS89,-0.154236,51.602202,0.71,mixed ownership,yes,permissioned,full planning permission,27/04/2017,,,80,"Demolition of all existing buildings and redevelopment to provide 80 residential units (C3 use), comprising: 69 flat apartments across 3 building blocks rising from 3 and 4 storeys to part 5 and 6 storeys and 11 houses, rising from 2 to 3 and a half storeys, together with associated infrastructure, vehicular and cycle parking (subterranean and ground), public realm and landscaping works",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=295874,,"Dec 31, 2017","Dec 31, 2017",527952,190877
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/2342,,61 Farrer Road London N8 8LD,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=291565,ETRS89,-0.132714,51.586428,0.01,not owned by a public authority,yes,permissioned,full planning permission,31/03/2017,,,1,Demolition of existing single storey outbuilding and erection of a small two bedroom residential dwelling.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=291565,,"Dec 31, 2017","Dec 31, 2017",529460,189161
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/3756,,Land rear of 1 Vicarage Parade West Green Road London N15 3BL London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=299074,ETRS89,-0.089436,51.586084,0.01,not owned by a public authority,yes,permissioned,full planning permission,19/12/2016,,,1,Erection of three storey building to form 1 x 3 bed self-contained flat,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=299074,,"Dec 31, 2017","Dec 31, 2017",532461,189199
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/3208,,47 White Hart Lane London N22 5SL London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294333,ETRS89,-0.109243,51.601478,0.03,not owned by a public authority,yes,permissioned,full planning permission,06/02/2017,,,3,"Refurbishment and extension of existing end of terrace dwelling, including demolition of existing rear extension, to convert from single dwelling to 3no. flats, plus erection of new structure adjacent to provide a further 4no new dwellings.",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294333,,"Dec 31, 2017","Dec 31, 2017",531045,190869
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/4208,,606 Lordship Lane London N22 5JH London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=301678,ETRS89,-0.101216,51.599645,0.01,not owned by a public authority,yes,permissioned,full planning permission,22/02/2017,,,2,"Construction of a part one and part two storey building, including lower ground level, consisting of two, two bed dwellings",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=301678,,"Dec 31, 2017","Dec 31, 2017",531605,190684
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/3984,,276-278 West Green Road London N15 3QR London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=300315,ETRS89,-0.089822,51.586529,0.03,not owned by a public authority,yes,permissioned,full planning permission,07/03/2017,,,8,"Demolition of existing buildings and construction of mixed-use building comprising 1 no. commercial unit (A1) at ground floor and 8 no. residential units (C3) on upper floors (3 no. 1-bed units, 3 no. 2-bed units and 2 no. 3-bed units).",1 commercial unit,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=300315,,"Dec 31, 2017","Dec 31, 2017",532432,189242
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2009/1858,,1-3 Mount Pleasant Road London N17 6TR London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=206086,ETRS89,-0.078968,51.589325,0,not owned by a public authority,yes,permissioned,full planning permission,27/07/2010,,,4,"Demolition of existing building and erection of part thtee storey/ part two-storey block to accommodate a mixed use development comprising of 1 x Office (A2), 4 residential units consisting of 2 x two bed and 2 x one bed flats",65sqm B1a floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=206086,,"Dec 31, 2017","Dec 31, 2017",533176,189577
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/2558,,Ednam House Florence Road London N4 4DH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275851,ETRS89,-0.108656,51.57124,0.04,not owned by a public authority,yes,permissioned,full planning permission,29/10/2014,,,2,Demolition of garages adjacent to Ednam House and infill development of 2 x three storey terraced houses,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275851,,"Dec 31, 2017","Dec 31, 2017",531167,187508
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2017/0641,,12A Baronet Grove London N17 0LX London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305895,ETRS89,-0.063585,51.600564,0.03,not owned by a public authority,yes,permissioned,full planning permission,20/04/2017,,,3,"Demolition of former MOT garage and outbuildings at rear, and erection of a 2 storey end of terrace building to the Baronet Grove frontage comprising two 1 bedroom flats, together with a single -storey rear extension to provide a one bedroom flat.",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305895,,"Dec 31, 2017","Dec 31, 2017",534211,190849
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/0373,,2 Lansdowne Road London N17 9XE London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=272261,ETRS89,-0.065968,51.598282,0.01,not owned by a public authority,yes,permissioned,full planning permission,25/05/2017,,,3,Erection of a block of 3x 2 bedroom flats at the Liston Road Elevation,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=272261,,"Dec 31, 2017","Dec 31, 2017",534050,190595
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2016/2824,,Mono House 50-56 Lawrence Road London N15 4EG London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=293139,ETRS89,-0.078601,51.586829,0.2,not owned by a public authority,yes,permissioned,full planning permission,26/05/2017,,,47,"Demolition of the existing buildings and redevelopment of the site to provide a 7 storey building fronting Lawrence Road and a part 5, 3 and 2 storey building which forms an intermediate block and mews to the rear comprising 47 residential units (use class C3) and 176sqm of commercial floor space (use class B1) on ground floor, including 8 car parking spaces and associated landscaping and cycle parking ",176sqm commercial floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=293139,,"Dec 31, 2017","Dec 31, 2017",533195,189300
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2017/0661,,50 Tetherdown London N10 1NG,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305093,ETRS89,-0.148943,51.593361,0.03,not owned by a public authority,yes,permissioned,full planning permission,03/05/2017,,,1,Construction of a new two storey four bedroom dwelling house to the rear of 50 Tetherdown.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305093,,"Dec 31, 2017","Dec 31, 2017",528314,189901
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2017/0821,,"Land at Haringey Heartlands Hornsey Park Road, Mayes Road, Clarendon Road and the Kings Cross / East Coast Mainline London N8",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=307176,ETRS89,-0.113048,51.592194,4.55,not owned by a public authority,yes,permissioned,full planning permission,10/05/2017,,,104,The submission of reserved matters namely a) Scale b) Layout c) Landscape and d) Appearance for Building C7 comprising a total of 104 residential homes; and 337m2 (GEA) of commercial floorspace.,337m2 of commercial floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=307176,,"Dec 31, 2017","Dec 31, 2017",530811,189833
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/3175,,270-274 West Green Road London N15 3QR,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277871,ETRS89,-0.089712,51.586582,0.08,not owned by a public authority,yes,permissioned,full planning permission,08/01/2015,,,9,"Demolition of the existing two storey building with D1 use on the ground floor and residential use (C3) on the upper floor and erection of part three, part four storey building to provide A1 and D1 uses on the ground floor with ancillary office space and 9 residential units on the upper floors (6 x 2bed and 3 x 3 bed flats) and associated works",140m2 of B1 and 145m2 of A1,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277871,,"Dec 31, 2017","Dec 31, 2017",532443,189257
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/2464,,"Former Police Station, Magistrates' Court and Telfer House, Corner of Bishops Road, Church Road and Archway Road London N6 4NW London",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276137,ETRS89,-0.150162,51.578478,0.4,owned by a public authority,yes,permissioned,full planning permission,20/03/2015,,,82,"Demolition of all existing buildings and construction of a part 3 to part 7 storey apartment block and a 3 storey mews block to provide 82 residential flats, including basement and undercroft car parking with 41 spaces, and comprehensive landscaping of the site.",,,,,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528276,188249
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2011/0643,,18 Avenue Road London N15 5JH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=233847,ETRS89,-0.084389,51.581886,0.03,not owned by a public authority,yes,permissioned,full planning permission,18/10/2011,,,3,Demolition of single storey dwellinghouse and erection of 2 storey building comprising 3 bed ground floor flat with private garden and two x 1 bed self-contained flats at first floor level.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=233847,,"Dec 31, 2017","Dec 31, 2017",532812,188742
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/2162,,Rear of 600 Green Lanes London N8 0RY,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275089,ETRS89,-0.09903,51.584748,0.1,not owned by a public authority,yes,permissioned,full planning permission,31/10/2014,,,9,"Erection of three and two storey block comprising 1 x 3 bed flat, 5 x 2 bed flats and 3 x 1 bed flats",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275089,,"Dec 31, 2017","Dec 31, 2017",531801,189034
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2013/2379,,St Lukes Woodside Hospital Woodside Avenue London N10 3JA,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270903,ETRS89,-0.148976,51.587719,2.45,owned by a public authority,yes,permissioned,full planning permission,24/04/2014,,,156,Demolition of the buildings on site excluding the Grade II listed Administration building and locally listed buildings (Roseneath and Norton Lees); refurbishment of listed buildings including extension of Roseneath and Norton Lees and construction of 8 a apartment blocks to provide a total of 135 units and including a basement car park with 100 spaces; construction of 21 houses (17 terraced and 4 semi-detached) and 5 apartment units; and comprehensive landscaping of the site.units and including a basement car park with 100 spaces; construction of 21 houses (17 terraced and 4 semi-detached) and 5 apartment units; and comprehensive landscaping of the site.,,,,,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528340,189261
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/1041,,5 Bruce Grove London N17 6RA,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273250,ETRS89,-0.07105,51.594232,0.2,not owned by a public authority,yes,permissioned,full planning permission,22/12/2014,,,14,"Demolition of side and rear extensions. Conversion of part ground, first and second floors into four flats (3 x 1 bed and 1 x 2 bed). Erection of 10 Houses (8 x 3 bed and 2 x 4 bed) at the rear of the site with associated access road, parking spaces and",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273250,,"Dec 31, 2017","Dec 31, 2017",533735,190156
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/1638,,72-72A Turnpike Lane London N8 0PR,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274095,ETRS89,-0.107424,51.589671,0.03,not owned by a public authority,yes,permissioned,full planning permission,10/10/2014,,,4,"Redevelopment of site to provide A2 office at ground floor level and 4 no self-contained flats, to include side, rear and roof extensions.",128sqm of A2 floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274095,,"Dec 31, 2017","Dec 31, 2017",531202,189560
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/2557,,Land adjacent to 82 Muswell Hill Place London N10 3RR,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275849,ETRS89,-0.139706,51.589931,0.01,not owned by a public authority,yes,permissioned,full planning permission,29/10/2014,,,1,"Infill development of 1 x 3 storey residential unit, with basement and landscaped front and rear garden",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275849,,"Dec 31, 2017","Dec 31, 2017",528963,189537
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2013/2322,,814A + B High Road London N17 0DH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270477,ETRS89,-0.067694,51.606181,0.04,not owned by a public authority,yes,permissioned,full planning permission,20/10/2014,,,3,Demolition of existing building and erection of 1 x 3 storey building with A1 (retail) space on ground floor and 2 x two bed and 2 x one bed flats on upper floors,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270477,,"Dec 31, 2017","Dec 31, 2017",533896,191472
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/3510,,Parking Area Adjoining 74-84 Fenton Road London N17,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278264,ETRS89,-0.091117,51.606331,0.04,not owned by a public authority,yes,permissioned,full planning permission,23/02/2015,,,5,Construction of 5 new dwelling units on existing parking area,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278264,,"Dec 31, 2017","Dec 31, 2017",532283,191447
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/1906,,Land at rear of 97 Muswell Hill Broadway London N10 3RS,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274602,ETRS89,-0.144054,51.590422,0.01,not owned by a public authority,yes,permissioned,full planning permission,01/09/2014,,,1,Demolition of rear store and erection of 1 x one bed flat,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274602,,"Dec 31, 2017","Dec 31, 2017",528664,189583
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2015/1637,,139 Devonshire Hill Lane London N17 7NL London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282213,ETRS89,-0.090069,51.608044,0.09,not owned by a public authority,yes,permissioned,full planning permission,07/12/2015,,,7,"Demolition of existing detached house and erection of a new development comprising one 4 bedroom house, four 2 bedroom flats, and two 1 bedroom flats, with car parking, landscaping, and refuse and cycle stores",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282213,,"Dec 31, 2017","Dec 31, 2017",532355,191644
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/1359,,305 The Roundway London N17 7AJ,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273175,ETRS89,-0.079567,51.600038,0.01,not owned by a public authority,yes,permissioned,full planning permission,01/08/2014,,,1,Erection of 2 storey terraced dwelling attached to side of existing dwelling.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273175,,"Dec 31, 2017","Dec 31, 2017",533102,190765
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/3128,,14 Bishops Road London N6 4HP,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277828,ETRS89,-0.149326,51.577516,0.04,not owned by a public authority,yes,permissioned,full planning permission,30/06/2015,,,1,"Erection of new detached five bedroom single family dwelling arranged over two floors and one single level lower ground floor, to be built on a plot formed by the division of land from the substantial garden to the rear of 11 Bloomfield Road",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277828,,"Dec 31, 2017","Dec 31, 2017",528336,188137
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2015/1956,,5-9 Connaught House Connaught Gardens London N10 3LH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282962,ETRS89,-0.140339,51.58432,0.12,not owned by a public authority,yes,permissioned,full planning permission,13/11/2015,,,6,Demolition of existing 5 terrace dwelling houses and their replacement with 6 terrace dwelling houses including associated landscaping and parking,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282962,,"Dec 31, 2017","Dec 31, 2017",528946,188919
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2015/0437,,Land to rear of 453 - 455 High Road London N22 8JD,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279426,ETRS89,-0.111457,51.607273,0.02,not owned by a public authority,yes,permissioned,full planning permission,17/08/2015,,,2,Demolition of 4 lock up garages at rear of 453-455 High Road and erection of a 2 storey development with professional / office use (Behavioural Optometrist Clinic) on ground floor and 2 x 2 bedrooms flats on the first floor with access from Marquis Road.,155sqm of D1 use floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279426,,"Dec 31, 2017","Dec 31, 2017",530872,191515
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/2946,,2A Poynton Road London N17 9SL,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276772,ETRS89,-0.062636,51.597503,0.03,not owned by a public authority,yes,permissioned,full planning permission,15/10/2015,,,2,"Erection of a pair of semi-detached self-contained dwelling houses (C3a) of part 1 and part 2 storeys, with accommodation in the roof space",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276772,,"Dec 31, 2017","Dec 31, 2017",534287,190521
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/1691,,St Anns General Hospital St Anns Road London N15 3TH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274419,ETRS89,-0.091676,51.580939,3.8,owned by a public authority,yes,permissioned,full planning permission,10/07/2015,,,456,"Hybrid application comprising: Full application for the construction of 106 flats and 7 houses ranging in height from 2 to 5 storeys, conversion of retained buildings to provide 7 houses and 148 sq. m of retail (use class A1), car parking spaces, highway and public realm works, hard and soft landscaping, access and associated development: and: Outline application (with all matters reserved except for principal means of access) for the construction of new buildings and conversion of retained buildings ranging in height from 2 to 5 storeys to provide up to 350 residential units, new healthcare buildings, upgrade of existing access point off Hermitage Road, open space and associated development, and outline application (with all matters reserved except for scale and layout) for construction of a new mental health inpatient building up to 3 storeys in height (use class C2) and associated development.","Expected to deliver around 148m2 of Town centre floorspace and 5,100m2 of medical floorspace",,,,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",532408,188659
